fwd_pkt_count,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_p50,fwd_pkt_len_p75,fwd_pkt_len_max,fwd_payload_median,fwd_iat_mean,fwd_iat_std,fwd_iat_median,fwd_iat_cov,bwd_pkt_count,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_p50,bwd_pkt_len_p75,bwd_pkt_len_max,bwd_payload_median,bwd_iat_mean,bwd_iat_std,bwd_iat_median,bwd_iat_cov,bytes_ratio_fwd,pkt_ratio_fwd,tcp_syn_ratio,tcp_ack_ratio,tcp_fin_ratio,tcp_rst_ratio,tcp_psh_ratio,tcp_urg_ratio,tcp_retrans_ratio,burst_count,mean_burst_gap,udp_ratio,actual_packets_in_flow,agg_mode,agg_value,label
19,771.73684,316.23656,949.0,991.5,1007.0,907.0,0.00673,0.00958,0.00021,1.42364,6.0,1044.33333,36.66818,1044.5,1081.0,1081.0,1002.5,0.01249,0.02472,0.00019,1.97871,0.70061,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,769.73684,310.39531,905.0,960.5,1002.0,863.0,0.00638,0.00873,0.00269,1.36941,6.0,964.33333,19.66949,964.5,984.0,984.0,922.5,0.00722,0.01414,0.00019,1.95893,0.71653,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
4,741.75,333.56512,934.0,935.0,935.0,892.0,0.01319,0.01841,0.00023,1.39557,21.0,725.47619,331.10617,909.0,996.0,1021.0,867.0,0.00423,0.00638,0.0,1.50664,0.163,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,808.57895,300.57809,977.0,1005.0,1019.0,935.0,0.00624,0.0099,0.00149,1.58763,6.0,874.66667,97.00115,874.5,971.75,972.0,832.5,0.01431,0.02823,0.00027,1.9721,0.74538,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,713.54545,281.613,798.0,893.75,1005.0,756.0,0.00423,0.00592,0.0,1.39755,3.0,1011.33333,0.94281,1012.0,1012.0,1012.0,970.0,0.00015,6e-05,0.00015,0.39934,0.83803,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,704.94444,364.05791,861.5,970.0,984.0,819.5,0.00583,0.00658,0.00413,1.13015,7.0,932.14286,75.8013,867.0,1019.5,1020.0,825.0,0.0106,0.02337,0.00018,2.20469,0.6604,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,830.14286,324.75343,983.0,1000.0,1000.0,941.0,0.0042,0.00478,0.00287,1.13825,4.0,758.0,352.18461,961.0,962.0,962.0,919.0,0.01169,0.01639,0.00015,1.40164,0.85184,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,663.4,263.38307,797.0,812.0,822.0,755.0,0.00449,0.0072,0.0,1.60313,5.0,997.2,20.57571,1014.0,1014.0,1014.0,972.0,0.01603,0.02747,0.0002,1.71322,0.72685,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
4,861.75,62.4995,826.0,862.0,970.0,784.0,0.02497,0.03508,0.00022,1.40498,21.0,730.66667,249.09481,802.0,862.0,931.0,760.0,0.0051,0.00626,0.00169,1.22724,0.18344,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,767.89474,218.80342,840.0,844.0,963.0,798.0,0.0072,0.00979,0.00354,1.36026,6.0,912.83333,141.50314,912.5,1054.5,1055.0,870.5,0.01214,0.02397,0.00021,1.9748,0.72706,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,737.0,359.45563,960.0,1007.0,1020.0,918.0,0.00674,0.00813,0.00419,1.20511,8.0,835.25,267.78758,853.0,1035.25,1036.0,811.0,0.01068,0.02477,0.00018,2.31875,0.65218,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,829.94737,263.64799,959.0,996.0,1016.0,917.0,0.00788,0.00959,0.00414,1.21716,6.0,1022.66667,34.00327,1022.5,1056.75,1057.0,980.5,0.01275,0.02511,0.00023,1.96965,0.71988,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,804.38095,233.84152,908.0,948.0,959.0,866.0,0.00452,0.00637,0.00229,1.40958,4.0,911.0,15.58846,920.0,920.0,920.0,878.0,0.02211,0.03106,0.0002,1.40453,0.82256,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
5,759.2,298.88821,884.0,932.0,933.0,842.0,0.02017,0.02496,0.00963,1.23772,20.0,813.2,294.84006,906.0,974.5,1000.0,864.0,0.00493,0.00659,0.00104,1.33635,0.18923,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,817.94444,263.63979,890.0,940.0,999.0,848.0,0.00634,0.00656,0.00521,1.03508,7.0,929.28571,73.36545,866.0,1014.0,1014.0,824.0,0.01128,0.02482,0.00021,2.19918,0.69357,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,886.72222,184.23319,924.5,998.75,1004.0,882.5,0.00791,0.00911,0.00381,1.15132,7.0,941.71429,105.32903,851.0,1063.0,1064.0,809.0,0.01058,0.02337,0.00016,2.20819,0.70771,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,845.05556,281.64487,986.0,997.0,1005.0,944.0,0.00674,0.0089,0.0026,1.32053,7.0,805.85714,300.38519,905.0,951.5,952.0,863.0,0.01101,0.01577,0.00025,1.43292,0.72947,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,673.3,380.45816,917.0,944.0,1008.0,875.0,0.00477,0.00724,0.00221,1.5171,5.0,586.2,391.14775,904.0,905.0,905.0,862.0,0.00902,0.01453,0.00092,1.61107,0.82125,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,795.3,324.2473,985.0,1007.5,1010.0,943.0,0.00508,0.00767,0.0,1.50831,5.0,1059.2,11.21428,1067.0,1069.0,1069.0,1025.0,0.01958,0.03359,0.00021,1.71574,0.75021,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,754.45455,312.671,917.0,953.0,998.0,875.0,0.00461,0.00384,0.00488,0.83132,3.0,1082.66667,0.4714,1083.0,1083.0,1083.0,1041.0,0.00012,5e-05,0.00012,0.38843,0.83634,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,713.42105,293.34878,806.0,919.5,985.0,764.0,0.0064,0.0098,0.00084,1.53126,6.0,1040.5,13.5,1040.5,1054.0,1054.0,998.5,0.01133,0.02238,0.00017,1.97543,0.68467,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,747.85714,282.29641,806.0,985.0,1011.0,764.0,0.00454,0.01119,0.00055,2.46468,4.0,747.5,340.92631,944.0,945.0,945.0,902.0,0.0077,0.01036,0.00055,1.34421,0.84006,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,701.11111,397.43244,943.0,989.75,1020.0,901.0,0.00521,0.00606,0.00336,1.16366,7.0,705.14286,258.48317,810.0,812.0,812.0,768.0,0.01037,0.02024,0.00015,1.95184,0.71884,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,793.14286,324.45123,960.0,974.0,993.0,918.0,0.00503,0.00411,0.00487,0.81626,4.0,1070.75,2.77263,1070.5,1073.25,1074.0,1028.5,0.02128,0.02985,0.00018,1.40268,0.79545,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
5,887.4,90.30747,843.0,843.0,1068.0,801.0,0.01581,0.02723,0.00011,1.72176,20.0,813.65,273.53963,941.0,946.0,1023.0,899.0,0.00614,0.00584,0.00598,0.95255,0.21424,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,806.94444,212.94821,848.0,884.0,1022.0,806.0,0.00595,0.00644,0.00426,1.08312,7.0,880.71429,290.85918,985.0,1013.5,1014.0,943.0,0.01082,0.02259,0.00027,2.0875,0.70203,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,761.10526,292.42595,867.0,964.5,979.0,825.0,0.00635,0.00733,0.00458,1.1549,6.0,908.66667,28.67442,908.0,937.5,938.0,866.0,0.01275,0.02511,0.0002,1.96965,0.72621,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,827.36364,283.74165,950.5,964.5,1019.0,908.5,0.00535,0.00656,0.00278,1.22687,3.0,892.66667,0.4714,893.0,893.0,893.0,851.0,0.00018,7e-05,0.00018,0.36639,0.87174,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,842.22222,239.33927,937.0,962.75,1009.0,895.0,0.00629,0.00625,0.00537,0.99417,7.0,828.28571,282.16495,866.0,1014.0,1015.0,824.0,0.01231,0.02473,0.00096,2.00801,0.72335,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,797.57895,217.59047,833.0,917.5,969.0,791.0,0.00634,0.00642,0.00583,1.01322,6.0,978.0,9.0,978.0,987.0,987.0,936.0,0.01219,0.02401,0.00024,1.97013,0.72086,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,764.77778,338.60245,992.5,995.0,998.0,950.5,0.00643,0.00801,0.00542,1.24503,7.0,862.42857,323.09789,977.0,1011.5,1012.0,935.0,0.01338,0.02333,0.00038,1.74421,0.69515,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,829.27273,274.83337,971.5,978.25,986.0,929.5,0.0052,0.00827,0.00188,1.59041,3.0,975.33333,0.94281,976.0,976.0,976.0,934.0,0.00021,8e-05,0.00021,0.35697,0.86179,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,873.33333,325.83261,974.0,1055.75,1083.0,932.0,0.01341,0.01637,0.00022,1.22087,19.0,814.31579,340.45095,974.0,1012.5,1021.0,932.0,0.00452,0.00538,0.00183,1.1902,0.25299,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,741.21053,310.18256,906.0,932.5,953.0,864.0,0.00596,0.00547,0.00478,0.91748,6.0,1004.5,12.5,1004.5,1017.0,1017.0,962.5,0.01591,0.03141,0.00023,1.97427,0.7003,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,698.94737,281.79415,804.0,870.0,942.0,762.0,0.00465,0.00483,0.00477,1.03926,6.0,1010.16667,6.86578,1010.5,1017.0,1017.0,968.5,0.01299,0.02545,0.00022,1.95943,0.68662,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,705.28571,303.65961,809.0,930.0,996.0,767.0,0.0039,0.00529,0.00112,1.35755,4.0,737.0,383.93815,958.5,959.0,959.0,916.5,0.0072,0.00984,0.00031,1.36691,0.834,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,685.09524,298.61839,795.0,943.0,1005.0,753.0,0.00377,0.00659,0.00174,1.74946,4.0,754.0,342.94606,952.0,952.0,952.0,910.0,0.00079,0.00099,0.00012,1.26186,0.8267,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,756.26316,314.27307,943.0,999.5,1019.0,901.0,0.00592,0.00736,0.00282,1.24305,6.0,873.66667,55.00202,873.5,928.75,929.0,831.5,0.01598,0.03164,0.00017,1.97976,0.7327,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,781.45455,271.17551,892.5,945.25,976.0,850.5,0.00506,0.00602,0.00382,1.18958,3.0,991.33333,0.94281,992.0,992.0,992.0,950.0,0.00016,5e-05,0.00016,0.32923,0.85252,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,671.10526,330.64926,872.0,902.0,1011.0,830.0,0.00502,0.00455,0.00329,0.90544,6.0,999.83333,8.17347,1000.0,1008.0,1008.0,958.0,0.01262,0.02477,0.00025,1.96237,0.68005,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,721.05556,347.4113,897.5,987.75,1011.0,855.5,0.00461,0.00518,0.00214,1.12511,7.0,906.14286,305.19194,999.0,1061.5,1062.0,957.0,0.0119,0.02495,0.00028,2.09679,0.67172,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,845.22727,265.22853,965.0,995.75,1017.0,923.0,0.00479,0.00718,0.0011,1.50036,3.0,937.66667,0.4714,938.0,938.0,938.0,896.0,0.00017,6e-05,0.00017,0.36556,0.8686,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,729.42105,335.63864,932.0,972.0,1018.0,890.0,0.0062,0.009,0.00333,1.45275,6.0,867.66667,7.36357,868.0,875.0,875.0,826.0,0.01238,0.02445,0.00023,1.97453,0.72693,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,830.0,283.34271,902.0,1001.0,1009.0,860.0,0.00383,0.00309,0.0038,0.80596,3.0,1012.33333,0.94281,1013.0,1013.0,1013.0,971.0,0.00023,2e-05,0.00023,0.06987,0.8574,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,776.38889,283.70919,898.0,926.25,978.0,856.0,0.00601,0.00683,0.00306,1.13662,7.0,883.14286,291.1629,998.0,1006.0,1006.0,956.0,0.01086,0.01506,0.00027,1.38671,0.69331,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,713.31579,326.30694,852.0,956.0,978.0,810.0,0.0059,0.00641,0.00457,1.0859,6.0,802.5,331.16348,950.0,951.5,952.0,908.0,0.01989,0.02489,0.00023,1.25142,0.73786,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
4,959.25,4.20565,961.5,962.0,962.0,919.5,0.02051,0.0288,0.00021,1.40387,21.0,812.04762,203.88944,811.0,966.0,1027.0,769.0,0.00651,0.00783,0.00208,1.2022,0.18368,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,754.22222,321.51664,936.0,970.25,1027.0,894.0,0.00636,0.00757,0.00194,1.19035,7.0,813.71429,278.33624,841.0,1005.0,1006.0,799.0,0.01679,0.02407,0.00023,1.43353,0.70444,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,918.57895,231.95356,997.0,1014.0,1023.0,955.0,0.00664,0.00714,0.00372,1.07496,6.0,990.33333,13.67073,990.5,1004.0,1004.0,948.5,0.01257,0.02466,0.00034,1.96133,0.74601,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,863.84211,216.61299,934.0,978.5,1018.0,892.0,0.00667,0.00827,0.00298,1.24048,6.0,956.83333,21.16929,957.0,978.0,978.0,915.0,0.01532,0.03035,0.00017,1.98052,0.74086,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,801.31579,268.90559,851.0,964.0,1007.0,809.0,0.00627,0.00596,0.00612,0.94992,6.0,987.0,30.0,987.0,1017.0,1017.0,945.0,0.01334,0.02624,0.00024,1.96712,0.71996,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,814.21053,274.41796,927.0,976.0,1007.0,885.0,0.00562,0.00651,0.00271,1.15815,6.0,789.16667,279.45806,902.0,924.5,932.0,860.0,0.0126,0.01542,0.00029,1.2237,0.76565,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
4,992.75,35.66073,1013.0,1014.0,1014.0,971.0,0.02611,0.03677,0.00016,1.40828,21.0,760.66667,296.38976,806.0,973.0,1006.0,764.0,0.00484,0.0075,0.00298,1.54996,0.1991,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,830.47368,234.09048,853.0,966.0,991.0,811.0,0.00618,0.00661,0.00423,1.0684,6.0,1015.83333,36.51217,1015.5,1052.5,1053.0,973.5,0.01297,0.02558,0.00016,1.97263,0.72136,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,755.68421,364.51786,963.0,979.5,992.0,921.0,0.00542,0.00643,0.00385,1.18624,6.0,941.5,10.19395,941.5,951.75,952.0,899.5,0.01263,0.02477,0.00023,1.9618,0.71765,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,790.80952,297.91731,929.0,951.0,987.0,887.0,0.00577,0.00594,0.00382,1.02972,4.0,753.25,346.55546,953.0,954.0,954.0,911.0,0.01729,0.02393,0.00053,1.38381,0.84643,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,815.42105,244.83987,902.0,956.0,986.0,860.0,0.00708,0.00718,0.00467,1.01419,6.0,883.33333,38.33478,883.0,921.75,922.0,841.0,0.0124,0.02443,0.00024,1.96993,0.74511,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,945.73684,168.20784,968.0,1015.0,1026.0,926.0,0.00629,0.00822,0.00454,1.30765,6.0,995.66667,7.6956,995.0,1003.5,1004.0,953.0,0.01246,0.02458,0.00019,1.97295,0.75049,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,783.72222,331.93219,958.0,967.0,977.0,916.0,0.00688,0.01342,0.00256,1.95125,7.0,908.57143,303.97033,1033.0,1033.0,1033.0,991.0,0.01255,0.02587,0.00025,2.06106,0.68926,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,859.0,278.27457,968.0,991.5,1013.0,926.0,0.0064,0.00716,0.00356,1.11853,6.0,979.0,43.0,979.0,1022.0,1022.0,937.0,0.01283,0.02505,0.00029,1.95213,0.73535,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,849.47619,205.70011,918.0,968.0,970.0,876.0,0.00613,0.00901,0.00112,1.46914,4.0,864.25,1.78536,864.0,864.75,867.0,822.0,0.03227,0.04546,0.00017,1.40893,0.83767,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
5,940.4,59.9353,988.0,990.0,990.0,946.0,0.01182,0.02027,0.00014,1.71515,20.0,830.05,288.63809,957.5,983.5,990.0,915.5,0.00433,0.00679,0.00198,1.56905,0.22072,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,767.83333,277.32136,855.0,935.0,980.0,813.0,0.00713,0.00989,0.00377,1.38724,7.0,866.57143,291.15625,973.0,998.0,999.0,931.0,0.01166,0.02379,0.00018,2.04062,0.69498,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,822.94737,216.14286,891.0,942.0,966.0,849.0,0.00532,0.00544,0.0058,1.02267,6.0,1001.5,12.18948,1001.5,1013.75,1014.0,959.5,0.01683,0.03338,0.00016,1.98384,0.72238,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,825.42857,296.3072,952.0,993.0,1004.0,910.0,0.0055,0.0078,0.00165,1.4183,4.0,705.0,365.46272,916.0,916.0,916.0,874.0,0.00665,0.00924,0.00016,1.38977,0.86008,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,735.89474,317.09519,874.0,972.0,992.0,832.0,0.00592,0.00811,0.00053,1.37152,6.0,820.16667,45.83818,820.5,866.0,866.0,778.5,0.00498,0.00958,0.00016,1.92373,0.73967,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,809.11111,272.20129,942.0,982.25,1005.0,900.0,0.0048,0.00576,0.0032,1.20005,7.0,670.14286,414.16713,1013.0,1028.5,1044.0,971.0,0.01667,0.02258,0.00768,1.35497,0.75637,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
5,782.0,312.44776,900.0,900.0,1043.0,858.0,0.01561,0.02516,0.00161,1.61197,20.0,827.45,304.17437,986.0,990.25,997.0,944.0,0.00595,0.00917,0.0,1.54144,0.19111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
17,769.64706,329.85432,952.0,966.0,991.0,910.0,0.00447,0.00648,0.0,1.4515,8.0,799.125,371.98066,967.0,1057.5,1059.0,925.0,0.00704,0.00955,0.00022,1.3565,0.67177,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
21,773.38095,345.68104,951.0,984.0,1003.0,909.0,0.00598,0.00639,0.00625,1.06725,4.0,792.25,414.10529,1031.0,1032.0,1032.0,989.0,0.01217,0.0169,0.00025,1.3894,0.83673,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,1032.16667,30.17403,1031.5,1062.5,1063.0,989.5,0.01596,0.03166,0.00017,1.98418,19.0,763.31579,307.68303,844.0,973.5,1019.0,802.0,0.0043,0.00591,0.0005,1.37375,0.29924,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
20,670.5,347.49065,796.0,970.0,990.0,754.0,0.00362,0.00347,0.00299,0.9565,5.0,847.0,392.57458,1039.0,1039.0,1058.0,997.0,0.01783,0.02562,0.00474,1.43739,0.75999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,872.16667,325.69332,991.0,1040.5,1058.0,949.0,0.0139,0.02607,0.0002,1.87593,19.0,764.42105,313.96653,909.0,985.0,1002.0,867.0,0.00567,0.00709,0.00331,1.25031,0.26487,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,747.95455,342.01083,933.5,969.75,1016.0,891.5,0.00532,0.00799,0.00325,1.50107,3.0,981.33333,0.94281,982.0,982.0,982.0,940.0,0.0001,4e-05,0.0001,0.36,0.84824,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,707.0,379.57026,941.0,973.0,1015.0,899.0,0.00409,0.00377,0.00334,0.92102,6.0,966.83333,77.50573,966.5,1044.5,1045.0,924.5,0.00404,0.0076,0.00028,1.88304,0.6984,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,773.15789,329.75801,908.0,987.0,1015.0,866.0,0.00591,0.00907,0.00301,1.53503,6.0,870.66667,35.00317,870.5,905.75,906.0,828.5,0.01591,0.03143,0.00025,1.9758,0.73767,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,795.22222,313.67172,930.0,984.0,1019.0,888.0,0.00596,0.00753,0.00529,1.26411,7.0,840.42857,281.60451,917.0,992.0,993.0,875.0,0.00943,0.01581,0.00017,1.67646,0.70872,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,786.27273,326.387,948.5,986.5,1015.0,906.5,0.00575,0.01025,0.0,1.78236,3.0,1069.0,0.0,1069.0,1069.0,1069.0,1027.0,0.00017,8e-05,0.00017,0.44807,0.8436,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,810.73684,306.64223,922.0,977.0,1004.0,880.0,0.00632,0.00718,0.00375,1.13584,6.0,1072.16667,9.51169,1072.0,1081.75,1082.0,1030.0,0.0126,0.02485,0.00019,1.97269,0.70541,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
22,892.95455,163.59192,964.0,968.0,1004.0,922.0,0.00526,0.00585,0.00511,1.11182,3.0,959.33333,0.94281,960.0,960.0,960.0,918.0,0.00011,4e-05,0.00011,0.34272,0.87222,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
19,791.52632,256.65015,865.0,956.5,959.0,823.0,0.00568,0.00843,0.0016,1.48262,6.0,799.0,295.16267,859.0,985.75,1028.0,817.0,0.00748,0.00895,0.00028,1.19695,0.75828,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
6,1010.0,54.67175,1010.0,1064.75,1065.0,968.0,0.01382,0.02741,0.00016,1.98314,19.0,687.26316,317.86125,826.0,910.5,973.0,784.0,0.00447,0.0055,0.00174,1.22972,0.31698,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
18,678.66667,319.89304,779.5,978.0,990.0,737.5,0.00657,0.01099,0.00448,1.67104,7.0,876.28571,275.95119,904.0,1066.0,1066.0,862.0,0.01067,0.01879,0.00018,1.76156,0.66572,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
5,639.8,326.42573,906.0,906.0,906.0,864.0,0.01624,0.02088,0.00675,1.28581,20.0,734.05,302.20233,818.5,981.75,998.0,776.5,0.00547,0.00478,0.00326,0.87448,0.17891,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,25,packet,25,Whatsapp
